#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
416,Carson Wentz,QB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,13.6,27.1
416,River Cracraft,WR,MIA,13.0,5.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,2.8,2.7,27.1
418,Luke Schoonmaker,TE,DAL,0.0,7.1,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,10.3,2.2,2.2,0.0,0.0,1.4,0.0,0.0,1.7,26.5
419,Dorian Thompson-Robinson,QB,CLE,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.4,0.0,0.0,7.6,11.5,0.0,0.5,0.2,1.7,0.0,0.0,3.7,26.1
420,Michael Badgley,K,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,6.0,6.5,26.0
421,MyCole Pruitt,TE,PIT,0.0,0.0,2.0,0.0,3.2,1.9,0.0,1.3,0.0,0.0,0.0,0.0,9.0,3.5,0.0,0.0,2.4,2.7,1.5,26.0
422,Mecole Hardman Jr.,WR,KC,0.0,1.6,0.0,0.0,0.0,0.0,1.6,1.6,4.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.2,25.7
423,Tyler Huntley,QB,CLE,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,13.8,5.1,25.6
423,Trent Sherfield Sr.,WR,MIN,0.0,0.0,3.8,3.8,1.3,0.0,1.5,0.0,1.9,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,11.4,1.7,25.6
425,Davis Allen,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,15.0,2.4,0.0,0.0,6.5,2.0,25.5
426,P.J. Walker,QB,SEA,0.0,0.0,0.0,0.0,0.0,5.8,6.4,12.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,25.0
427,Jalen Guyton,WR,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,1.4,1.5,1.8,3.9,2.2,0.0,0.0,3.1,24.9
427,Alec Ingold,RB,MIA,5.4,0.0,0.0,3.3,0.0,0.0,0.0,1.5,1.1,0.0,4.6,0.0,0.7,2.3,0.0,3.2,2.8,0.0,1.6,24.9
429,Stephen Sullivan,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.8,0.0,3.0,2.3,2.6,0.0,2.4,5.1,0.0,0.0,2.2,24.5
430,Josh Whyle,TE,TEN,0.0,0.0,0.0,10.6,1.7,2.1,0.0,0.0,0.0,3.6,1.7,2.1,2.6,0.0,0.0,0.0,0.0,0.0,2.7,24.4
431,Sam Darnold,QB,MIN,-0.2,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.6,7.1,-0.2,17.5,2.4,24.4
432,Andy Dalton,QB,CAR,0.0,0.0,23.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,23.6
433,Lucas Krull,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.8,12.8,3.4,0.0,3.4,23.5
434,Nick Chubb,RB,CLE,16.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,23.1
435,Mason Crosby,K,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,7.7,23.0
436,Cole Turner,TE,WAS,2.7,4.1,7.5,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.7,3.9,1.2,0.0,0.0,0.0,0.0,0.0,1.9,23.0
437,Jacoby Brissett,QB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,9.0,0.0,0.0,7.6,22.9
438,Tank Bigsby,RB,JAC,5.3,0.0,7.0,1.0,0.8,1.8,0.2,-1.1,0.0,0.5,2.1,0.6,0.0,0.0,-0.2,0.0,3.2,1.6,1.5,22.8
439,Robbie Chosen,WR,FA,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.5,22.6
440,Lynn Bowden Jr.,WR,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.0,0.9,6.4,6.1,0.0,1.6,1.3,1.6,22.5
441,Robert Tonyan,TE,MIN,0.0,0.0,0.0,3.8,3.0,2.1,0.0,1.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.0,0.0,1.4,22.2
442,Xavier Hutchinson,WR,HOU,1.9,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.2,1.7,0.0,4.4,0.0,3.5,0.5,2.8,2.8,1.6,1.5,21.9
443,Chase Claypool,WR,BUF,0.0,12.6,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.3,2.0,21.7
443,Charlie Kolar,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.5,2.7,8.9,5.3,1.7,21.7
445,Laviska Shenault Jr.,WR,SEA,4.1,0.7,1.7,2.9,2.7,4.7,0.0,0.0,0.0,0.0,2.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.7,21.5
445,Ben Skowronek,WR,HOU,0.0,3.1,1.3,0.0,0.0,0.0,0.0,9.0,-0.2,0.0,0.0,0.9,3.2,0.0,0.0,0.0,0.0,4.2,1.3,21.5
447,C.J. Beathard,QB,JAC,0.0,0.0,0.4,0.0,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.2,0.0,0.0,8.4,9.5,0.0,2.7,21.5
448,Kevin Harris,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.1,8.9,1.8,5.3,21.3
449,Charlie Jones,WR,CIN,0.0,6.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.0,9.2,1.9,20.7
450,David Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,14.8,1.7,0.0,1.8,2.9,20.4
451,Sterling Shepard,WR,TB,0.0,1.4,0.0,1.6,2.3,0.0,-0.7,0.0,0.0,7.2,1.5,1.6,0.0,0.0,0.0,0.0,0.0,5.4,1.5,20.3
451,Trey Sermon,RB,IND,0.0,0.0,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,8.8,0.3,6.1,0.0,1.7,20.3
453,Ronnie Rivers,RB,LAR,0.0,1.4,0.0,7.7,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,5.2,2.2,20.1
454,C.J. Uzomah,TE,PHI,0.0,0.0,1.9,7.1,3.2,0.0,0.0,2.9,3.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.8
455,Melvin Gordon III,RB,FA,0.0,0.0,7.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.2,4.9,19.7
456,Geoff Swaim,TE,FA,0.0,0.0,0.0,0.0,4.2,0.0,1.8,0.0,0.0,3.3,3.5,0.0,3.0,0.0,3.6,0.0,0.0,0.0,1.6,19.4
456,Richie James Jr.,WR,FA,1.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.4,2.7,8.4,1.6,3.5,2.2,19.4
458,Tim Jones,WR,JAC,0.0,0.0,3.1,0.9,0.0,0.0,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1.7,1.2,19.3
459,Damien Harris,RB,FA,3.9,9.3,1.5,2.9,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,19.0
459,Isaiah Spiller,RB,LAC,0.0,0.3,0.7,4.7,0.0,0.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.9,5.0,1.5,2.9,0.0,2.1,19.0
461,Tyler Goodson,RB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.8,9.9,4.0,0.3,0.0,3.0,18.1
462,Davis Mills,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,16.9,0.0,0.0,3.0,17.8
463,Raheem Blackshear,RB,CAR,0.0,0.0,0.0,0.0,0.0,3.2,0.0,5.1,1.5,2.3,0.0,0.0,0.6,1.8,0.0,2.0,0.0,0.6,1.6,17.1
464,Randall Cobb,WR,FA,0.0,0.0,2.2,2.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1.4,1.5,16.9
465,Jason Brownlee,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.8,4.8,0.0,2.4,16.6
466,Isaiah McKenzie,WR,NYG,0.0,1.7,1.3,1.6,0.4,4.3,0.7,0.0,1.2,7.1,0.0,0.3,0.0,-2.0,0.0,0.0,0.0,0.0,1.3,16.6
467,Israel Abanikanda,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,-0.1,3.9,4.3,5.0,0.6,2.3,16.3
468,Patrick Ricard,RB,BAL,0.0,0.0,0.0,2.4,0.0,1.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1.1,16.2
469,Jeff Driskel,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,15.9,15.9
470,Samori Toure,WR,GB,3.8,1.6,2.0,4.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,-1.6,0.0,1.4,15.8
470,Boston Scott,RB,LAR,2.0,4.0,0.0,0.0,0.0,2.6,0.0,1.4,0.0,0.0,0.8,1.4,3.9,0.9,0.0,-1.7,0.0,0.5,1.3,15.8
472,Deuce Vaughn,RB,DAL,0.8,6.2,0.0,2.1,1.8,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.1,15.0
473,Jameis Winston,QB,CLE,0.0,0.0,4.0,-1.0,-0.4,0.0,0.0,0.0,0.0,10.9,0.0,0.0,1.6,-0.2,0.0,0.0,0.0,0.0,2.1,15.0
474,Tim Boyle,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.4,5.1,0.0,0.0,0.0,0.0,0.0,5.0,14.9
475,Trayveon Williams,RB,CIN,0.7,2.4,0.4,0.4,0.5,2.3,0.0,0.6,1.3,1.2,2.0,0.0,0.0,0.9,2.2,0.0,0.2,-0.2,0.9,14.9
476,Emanuel Wilson,RB,GB,0.0,0.5,2.2,0.0,0.0,0.0,4.7,0.0,4.3,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,14.8
477,Keith Kirkwood,WR,BAL,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.7,1.9,0.0,0.0,1.2,14.7
478,D.J. Montgomery,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.8,0.0,0.0,2.1,14.6
478,Mitchell Wilcox,TE,NE,0.0,0.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2,1.0,4.0,1.6,0.0,0.0,0.9,14.6
480,Josiah Deguara,TE,JAC,0.0,2.5,0.0,7.4,2.9,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5
481,Brenton Strange,TE,JAC,0.0,0.0,2.7,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.2,14.5
482,La'Mical Perine,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2.8,14.0
482,Marquise Goodwin,WR,FA,0.0,0.0,0.1,1.0,0.0,3.4,3.3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,1.2,14.0
484,Keaontay Ingram,RB,KC,-0.4,0.6,3.1,0.0,0.0,7.1,0.0,2.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
485,Lawrence Cager,WR,NYG,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.7,13.6
486,Mike Boone,RB,CAR,4.8,0.0,0.0,0.4,0.0,1.1,0.0,2.6,0.3,2.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.3
487,Darnell Washington,TE,PIT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.7,1.6,1.8,2.0,0.0,2.2,0.0,1.8,0.0,0.0,0.9,13.1
488,Eric Gray,RB,NYG,0.0,0.0,0.0,0.0,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.8,3.8,0.9,13.0
489,Marcedes Lewis,TE,CHI,0.0,0.0,0.0,1.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7.1,0.0,0.0,0.9,12.9
490,Brycen Hopkins,TE,FA,3.1,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.9,12.8
491,Marcus Mariota,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,11.5,4.3,12.8
492,Case Keenum,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.5,0.0,0.0,6.4,12.7
493,Hunter Luepke,RB,DAL,0.0,0.0,3.1,6.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.0,0.0,0.8,12.7
494,Jalen Brooks,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.1,2.1,12.4
495,Ben Sims,TE,GB,0.0,0.0,0.0,0.0,2.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.6,0.0,0.9,12.1
496,J.K. Dobbins,RB,LAC,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7
497,Gary Brightwell,RB,FA,3.1,0.0,5.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,11.6
497,Blake Bell,TE,FA,9.2,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.3,0.8,11.6
499,Nick Bawden,RB,FA,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.6,0.0,0.3,0.0,0.0,1.8,0.0,0.9,11.5
500,Justyn Ross,WR,KC,1.6,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,3.7,1.4,11.3
501,Equanimeous St. Brown,WR,NO,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,1.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6,11.2
502,Brandon Bolden,RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,0.6,0.0,2.2,11.1
502,Velus Jones Jr.,WR,CHI,0.0,-0.3,0.0,1.0,0.0,3.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,2.1,2.3,0.4,0.2,0.0,0.8,11.1
504,Payne Durham,TE,TB,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,3.3,2.2,0.0,0.0,0.0,3.5,0.0,0.0,0.8,10.8
505,Quintin Morris,TE,BUF,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.6
505,Ian Thomas,TE,CAR,0.0,0.0,1.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.6,0.0,0.0,0.0,0.0,1.5,1.0,10.6
507,Chris Brooks,RB,MIA,0.0,0.0,6.6,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.7,10.6
508,Dare Ogunbowale,RB,HOU,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,2.1,1.7,0.6,0.0,0.0,1.0,10.3
509,C.J. Ham,RB,MIN,2.7,0.0,1.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2.3,0.0,0.7,0.0,1.6,0.0,0.0,0.6,10.2
510,Rakim Jarrett,WR,TB,0.0,1.7,0.0,1.3,0.0,0.0,0.0,1.9,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.0
511,Ty Montgomery II,RB,FA,3.6,0.0,0.0,0.0,1.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,0.0,0.0,0.0,0.8,9.9
511,Chris Conley,WR,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.4,9.9
513,DeAndre Carter,WR,CHI,1.5,0.0,2.6,0.0,0.3,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,9.7
514,Clayton Tune,QB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.1,6.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,9.5
515,Keelan Doss,WR,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.8,2.3,9.3
516,Blaine Gabbert,QB,FA,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,4.5,8.9
517,Tyler Johnson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,8.8
518,Julian Hill,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,1.9,1.2,0.6,8.8
519,Jack Stoll,TE,NYG,0.0,0.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.3,2.4,0.0,0.0,0.0,0.0,0.0,2.1,0.6,8.8
520,Britain Covey,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,6.5,0.5,8.2
520,DeeJay Dallas,RB,ARI,2.8,0.3,1.5,0.0,0.0,0.9,-1.0,0.0,0.0,0.0,2.4,0.5,0.6,0.0,0.0,0.2,0.0,0.0,0.5,8.2
522,Tylan Wallace,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.1,1.0,8.1
523,Simi Fehoko,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.9
524,Grant Calcaterra,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,3.8,0.8,7.9
525,Peyton Hendershot,TE,DAL,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.6,3.4,1.0,7.8
526,Damien Williams,RB,FA,0.0,0.0,0.0,0.0,0.0,5.4,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.5
527,Devin Duvernay,WR,JAC,0.0,1.5,0.0,2.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.3
528,Ko Kieft,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.5,7.2
529,Brian Hoyer,QB,FA,0.0,0.0,0.0,0.0,0.0,3.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.9
530,Elijah Cooks,WR,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.8,6.8
531,Michael Burton,RB,DEN,1.3,0.3,0.0,0.0,2.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.0,1.4,0.0,0.0,0.4,6.7
532,Marvin Jones Jr.,WR,FA,0.8,0.0,0.0,0.0,4.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.5
533,Ke'Shawn Vaughn,RB,FA,0.0,0.0,0.0,2.9,0.0,0.9,0.7,0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.4
534,Keith Smith,RB,FA,0.0,0.0,0.0,0.0,3.8,0.0,0.9,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.3
535,Nate Adkins,TE,DEN,0.0,0.0,2.1,2.8,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.2
535,Charlie Woerner,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.3,0.0,0.0,0.0,3.0,0.4,6.2
537,Jalen Nailor,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,1.2,5.9
537,Zach Pascal,WR,ARI,0.0,1.9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.9
539,Khari Blasingame,RB,CHI,0.0,0.0,0.0,0.0,2.6,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.4,5.8
540,Brett Rypien,QB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.8
541,Steven Sims Jr.,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.9,5.6
542,Mike Strachan,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.5
542,Greg Dulcich,TE,DEN,4.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.5
544,Teagan Quitoriano,TE,HOU,2.1,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.3
545,Sean Tucker,RB,TB,4.4,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2
546,Austin Trammell,WR,JAC,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.6,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.9
546,Trishton Jackson,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9
548,Rashaad Penny,RB,FA,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,4.8
548,James Mitchell,TE,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,0.4,4.8
548,Kenny Yeboah,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,1.0,4.8
551,Miles Boykin,WR,NYG,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.3,4.7
552,Jashaun Corbin,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3
552,Alex Armah Jr.,RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,4.3
554,Cooper Rush,QB,DAL,0.0,0.0,0.0,0.6,0.1,0.0,0.0,-0.2,0.0,2.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.5,4.3
555,Eric Saubert,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.2,1.5,0.5,4.2
556,Deon Jackson,RB,FA,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
556,Leonard Fournette,RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0
